"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)"
"702","1990","8","Orissa","Bolangir","324.1","476.13","1469.08"
"702","1991","8","Orissa","Bolangir","329.96","487.28","1476.79"
"702","1992","8","Orissa","Bolangir","320.07","341.94","1068.33"
"702","1993","8","Orissa","Bolangir","329.16","467.04","1418.88"
"702","1994","8","Orissa","Bolangir","327.66","502.5","1533.6"
"702","1995","8","Orissa","Bolangir","326.59","501.17","1534.55"
"702","1996","8","Orissa","Bolangir","321.32","266.0","827.84"
"702","1997","8","Orissa","Bolangir","336.36","483.5","1437.45"
"702","1998","8","Orissa","Bolangir","320.4","317.9","992.2"
"702","1999","8","Orissa","Bolangir","331.49","492.24","1484.93"
"702","2000","8","Orissa","Bolangir","318.18","211.5","664.72"
"702","2001","8","Orissa","Bolangir","324.35","536.93","1655.4"
"702","2002","8","Orissa","Bolangir","332.24","188.31","566.79"
"702","2003","8","Orissa","Bolangir","341.96","491.74","1438.0"
"702","2004","8","Orissa","Bolangir","349.87","455.93","1303.14"
"702","2005","8","Orissa","Bolangir","348.16","561.45","1612.62"
"702","2006","8","Orissa","Bolangir","347.72","599.67","1724.58"
"702","2007","8","Orissa","Bolangir","342.2","649.89","1899.15"
"702","2008","8","Orissa","Bolangir","340.48","558.41","1640.07"
"702","2009","8","Orissa","Bolangir","348.35","642.93","1845.64"
"702","2010","8","Orissa","Bolangir","340.57","717.03","2105.38"
"702","2011","8","Orissa","Bolangir","306.31","364.9","1191.28"
"702","2012","8","Orissa","Bolangir","330.84","1193.17","3606.49"
"702","2013","8","Orissa","Bolangir","340.9","1071.26","3142.45"
"702","2014","8","Orissa","Bolangir","334.45","1073.18","3208.79"
"702","2015","8","Orissa","Bolangir","323.73","511.39","1579.68"
"702","2016","8","Orissa","Bolangir","332.24","883.22","2658.38"
"702","2017","8","Orissa","Bolangir","284.7","424.44","1490.83"
"703","1966","8","Orissa","Cuttack","626.93","681.8","1087.52"
"703","1967","8","Orissa","Cuttack","615.22","620.02","1007.8"
"703","1968","8","Orissa","Cuttack","582.88","567.72","973.99"
"703","1969","8","Orissa","Cuttack","602.1","567.36","942.3"
"703","1970","8","Orissa","Cuttack","583.0","470.0","806.17"
"703","1971","8","Orissa","Cuttack","602.0","309.0","513.29"
"703","1972","8","Orissa","Cuttack","660.26","633.93","960.12"
"703","1973","8","Orissa","Cuttack","627.98","547.58","871.97"
"703","1974","8","Orissa","Cuttack","616.73","570.77","925.48"
"703","1975","8","Orissa","Cuttack","674.94","655.84","971.7"
"703","1976","8","Orissa","Cuttack","621.6","554.4","891.89"
"703","1977","8","Orissa","Cuttack","624.03","704.09","1128.3"
"703","1978","8","Orissa","Cuttack","589.86","667.72","1132.0"
"703","1979","8","Orissa","Cuttack","521.36","483.03","926.48"
"703","1980","8","Orissa","Cuttack","567.29","620.02","1092.95"
"703","1981","8","Orissa","Cuttack","549.85","546.93","994.69"
"703","1982","8","Orissa","Cuttack","475.16","292.59","615.77"
"703","1983","8","Orissa","Cuttack","540.04","653.88","1210.8"
"703","1984","8","Orissa","Cuttack","532.71","570.54","1071.01"
"703","1985","8","Orissa","Cuttack","535.52","625.22","1167.5"
"703","1986","8","Orissa","Cuttack","566.72","670.2","1182.59"
"703","1987","8","Orissa","Cuttack","536.33","585.61","1091.88"
"703","1988","8","Orissa","Cuttack","538.86","761.61","1413.37"
"703","1989","8","Orissa","Cuttack","558.2","946.05","1694.82"
"703","1990","8","Orissa","Cuttack","557.95","639.05","1145.35"
"703","1991","8","Orissa","Cuttack","598.1","849.33","1420.05"
"703","1992","8","Orissa","Cuttack","573.77","733.53","1278.44"
"703","1993","8","Orissa","Cuttack","593.65","946.89","1595.03"
"703","1994","8","Orissa","Cuttack","514.03","707.42","1376.22"
"703","1995","8","Orissa","Cuttack","572.11","811.68","1418.75"
"703","1996","8","Orissa","Cuttack","570.94","595.76","1043.47"
"703","1997","8","Orissa","Cuttack","579.72","725.35","1251.21"
"703","1998","8","Orissa","Cuttack","568.76","818.51","1439.11"
"703","1999","8","Orissa","Cuttack","586.41","335.45","572.04"
"703","2000","8","Orissa","Cuttack","528.38","564.24","1067.87"
"703","2001","8","Orissa","Cuttack","478.8","764.1","1595.86"
"703","2002","8","Orissa","Cuttack","498.63","493.58","989.87"
"703","2003","8","Orissa","Cuttack","507.63","627.04","1235.23"
"703","2004","8","Orissa","Cuttack","520.84","842.15","1616.91"
"703","2005","8","Orissa","Cuttack","521.6","958.1","1836.85"
"703","2006","8","Orissa","Cuttack","498.99","680.63","1364.02"
"703","2007","8","Orissa","Cuttack","515.08","819.25","1590.53"
"703","2008","8","Orissa","Cuttack","506.07","781.47","1544.19"
"703","2009","8","Orissa","Cuttack","510.24","964.19","1889.68"
"703","2010","8","Orissa","Cuttack","484.39","733.51","1514.3"
"703","2011","8","Orissa","Cuttack","476.08","805.35","1691.63"
"703","2012","8","Orissa","Cuttack","468.8","1076.68","2296.67"
"703","2013","8","Orissa","Cuttack","462.49","630.32","1362.88"
"703","2014","8","Orissa","Cuttack","461.62","910.11","1971.56"
"703","2015","8","Orissa","Cuttack","431.39","806.7","1870.0"
"703","2016","8","Orissa","Cuttack","437.4","1254.27","2867.56"
"703","2017","8","Orissa","Cuttack","417.2","708.65","1698.59"
"704","1966","8","Orissa","Dhenkanal","267.64","185.14","691.75"
"704","1967","8","Orissa","Dhenkanal","280.57","201.27","717.36"
"704","1968","8","Orissa","Dhenkanal","298.48","267.33","895.64"
"704","1969","8","Orissa","Dhenkanal","308.31","267.16","866.53"
"704","1970","8","Orissa","Dhenkanal","333.0","312.0","936.94"
"704","1971","8","Orissa","Dhenkanal","315.0","225.0","714.29"
"704","1972","8","Orissa","Dhenkanal","314.6","294.27","935.38"
"704","1973","8","Orissa","Dhenkanal","329.23","279.99","850.44"
"704","1974","8","Orissa","Dhenkanal","343.63","205.94","599.31"
"704","1975","8","Orissa","Dhenkanal","347.5","305.76","879.88"
"704","1976","8","Orissa","Dhenkanal","296.79","127.84","430.74"
"704","1977","8","Orissa","Dhenkanal","295.18","255.43","865.34"
"704","1978","8","Orissa","Dhenkanal","264.37","278.05","1051.75"
"704","1979","8","Orissa","Dhenkanal","261.06","115.42","442.12"
"704","1980","8","Orissa","Dhenkanal","233.42","233.03","998.33"
"704","1981","8","Orissa","Dhenkanal","230.79","231.05","1001.13"
"704","1982","8","Orissa","Dhenkanal","219.34","134.0","610.92"
"704","1983","8","Orissa","Dhenkanal","253.72","356.61","1405.53"
"704","1984","8","Orissa","Dhenkanal","243.83","217.77","893.12"
"704","1985","8","Orissa","Dhenkanal","257.06","228.57","889.17"
"704","1986","8","Orissa","Dhenkanal","244.6","242.63","991.95"
"704","1987","8","Orissa","Dhenkanal","221.7","144.32","650.97"
"704","1988","8","Orissa","Dhenkanal","246.42","311.6","1264.51"
"704","1989","8","Orissa","Dhenkanal","236.81","316.34","1335.84"
"704","1990","8","Orissa","Dhenkanal","239.84","250.75","1045.49"
"704","1991","8","Orissa","Dhenkanal","235.13","352.32","1498.41"
"704","1992","8","Orissa","Dhenkanal","231.89","261.01","1125.58"
"704","1993","8","Orissa","Dhenkanal","239.18","331.92","1387.74"
"704","1994","8","Orissa","Dhenkanal","236.98","334.66","1412.19"
"704","1995","8","Orissa","Dhenkanal","250.01","301.45","1205.75"
"704","1996","8","Orissa","Dhenkanal","236.17","183.14","775.46"
"704","1997","8","Orissa","Dhenkanal","238.58","331.78","1390.64"
"704","1998","8","Orissa","Dhenkanal","224.87","258.8","1150.89"
"704","1999","8","Orissa","Dhenkanal","240.5","255.89","1063.99"
"704","2000","8","Orissa","Dhenkanal","237.75","119.7","503.47"
"704","2001","8","Orissa","Dhenkanal","237.83","416.75","1752.3"
"704","2002","8","Orissa","Dhenkanal","218.35","96.16","440.39"
"704","2003","8","Orissa","Dhenkanal","225.16","375.68","1668.5"
"704","2004","8","Orissa","Dhenkanal","240.01","316.64","1319.28"
"704","2005","8","Orissa","Dhenkanal","236.04","407.34","1725.72"
"704","2006","8","Orissa","Dhenkanal","226.45","318.88","1408.17"
"704","2007","8","Orissa","Dhenkanal","222.08","313.26","1410.57"
"704","2008","8","Orissa","Dhenkanal","210.97","319.43","1514.1"
"704","2009","8","Orissa","Dhenkanal","214.47","276.38","1288.67"
"704","2010","8","Orissa","Dhenkanal","176.24","178.0","1009.99"
"704","2011","8","Orissa","Dhenkanal","172.26","274.2","1591.78"
"704","2012","8","Orissa","Dhenkanal","167.9","402.23","2395.65"
"704","2013","8","Orissa","Dhenkanal","171.29","398.64","2327.28"
"704","2014","8","Orissa","Dhenkanal","188.9","550.87","2916.2"
"704","2015","8","Orissa","Dhenkanal","165.51","199.94","1208.02"
"704","2016","8","Orissa","Dhenkanal","154.21","399.75","2592.24"
"704","2017","8","Orissa","Dhenkanal","154.31","211.31","1369.39"
"705","1966","8","Orissa","Ganjam","334.65","307.78","919.71"
"705","1967","8","Orissa","Ganjam","354.8","326.31","919.7"
"705","1968","8","Orissa","Ganjam","351.12","365.27","1040.3"
"705","1969","8","Orissa","Ganjam","362.7","365.04","1006.45"
"705","1970","8","Orissa","Ganjam","367.0","375.0","1021.8"
"705","1971","8","Orissa","Ganjam","329.0","363.0","1103.34"
"705","1972","8","Orissa","Ganjam","341.98","291.44","852.21"
"705","1973","8","Orissa","Ganjam","369.77","436.72","1181.06"
"705","1974","8","Orissa","Ganjam","363.35","282.88","778.53"
"705","1975","8","Orissa","Ganjam","357.11","414.96","1161.99"
"705","1976","8","Orissa","Ganjam","334.54","264.72","791.3"
"705","1977","8","Orissa","Ganjam","334.24","237.34","710.09"
"705","1978","8","Orissa","Ganjam","324.07","420.56","1297.74"
"705","1979","8","Orissa","Ganjam","291.9","318.52","1091.2"
"705","1980","8","Orissa","Ganjam","316.46","401.77","1269.58"
"705","1981","8","Orissa","Ganjam","302.38","308.61","1020.6"
"705","1982","8","Orissa","Ganjam","303.39","309.86","1021.33"
"705","1983","8","Orissa","Ganjam","327.92","538.85","1643.24"
"705","1984","8","Orissa","Ganjam","322.54","287.48","891.3"
"705","1985","8","Orissa","Ganjam","320.56","541.63","1689.64"
"705","1986","8","Orissa","Ganjam","308.21","471.46","1529.67"
"705","1987","8","Orissa","Ganjam","212.11","180.88","852.77"
"705","1988","8","Orissa","Ganjam","313.9","582.3","1855.05"
"705","1989","8","Orissa","Ganjam","336.46","750.76","2231.35"
"705","1990","8","Orissa","Ganjam","316.16","484.74","1533.21"
"705","1991","8","Orissa","Ganjam","312.46","710.81","2274.88"
"705","1992","8","Orissa","Ganjam","319.07","639.26","2003.51"
"705","1993","8","Orissa","Ganjam","329.55","643.08","1951.39"
"705","1994","8","Orissa","Ganjam","334.79","630.92","1884.52"
"705","1995","8","Orissa","Ganjam","324.33","495.68","1528.32"
"705","1996","8","Orissa","Ganjam","294.79","266.08","902.61"
"705","1997","8","Orissa","Ganjam","308.7","456.93","1480.17"
"705","1998","8","Orissa","Ganjam","312.03","545.17","1747.17"
"705","1999","8","Orissa","Ganjam","306.37","262.69","857.43"
"705","2000","8","Orissa","Ganjam","313.56","400.15","1276.15"
"705","2001","8","Orissa","Ganjam","330.96","705.15","2130.62"
"705","2002","8","Orissa","Ganjam","287.23","254.2","885.01"
"705","2003","8","Orissa","Ganjam","329.64","506.55","1536.68"
"705","2004","8","Orissa","Ganjam","295.64","446.44","1510.08"
"705","2005","8","Orissa","Ganjam","281.19","392.26","1395.0"
"705","2006","8","Orissa","Ganjam","313.5","648.93","2069.95"
"705","2007","8","Orissa","Ganjam","312.21","696.05","2229.43"
"705","2008","8","Orissa","Ganjam","311.94","518.16","1661.09"
"705","2009","8","Orissa","Ganjam","311.55","620.4","1991.33"
"705","2010","8","Orissa","Ganjam","312.26","514.88","1648.88"
"705","2011","8","Orissa","Ganjam","298.38","193.29","647.8"
"705","2012","8","Orissa","Ganjam","289.29","525.84","1817.69"
"705","2013","8","Orissa","Ganjam","289.88","126.18","435.28"
"705","2014","8","Orissa","Ganjam","301.93","772.5","2558.54"
"705","2015","8","Orissa","Ganjam","279.06","501.53","1797.21"
"705","2016","8","Orissa","Ganjam","285.92","799.75","2797.11"
"705","2017","8","Orissa","Ganjam","243.24","402.84","1656.14"
"706","1966","8","Orissa","Kalahandi","273.34","163.75","599.07"
"706","1967","8","Orissa","Kalahandi","279.69","211.76","757.12"
"706","1968","8","Orissa","Kalahandi","282.0","247.79","878.69"
"706","1969","8","Orissa","Kalahandi","291.29","247.64","850.15"
"706","1970","8","Orissa","Kalahandi","300.0","264.0","880.0"
"706","1971","8","Orissa","Kalahandi","307.0","257.0","837.13"
"706","1972","8","Orissa","Kalahandi","262.2","198.23","756.03"
"706","1973","8","Orissa","Kalahandi","272.5","216.64","795.01"
"706","1974","8","Orissa","Kalahandi","254.7","98.29","385.9"
"706","1975","8","Orissa","Kalahandi","292.92","242.71","828.59"
"706","1976","8","Orissa","Kalahandi","259.8","169.56","652.66"
"706","1977","8","Orissa","Kalahandi","256.19","227.99","889.93"
"706","1978","8","Orissa","Kalahandi","278.25","233.59","839.5"
"706","1979","8","Orissa","Kalahandi","271.6","109.89","404.6"
"706","1980","8","Orissa","Kalahandi","267.24","225.06","842.16"
"706","1981","8","Orissa","Kalahandi","279.45","225.14","805.65"
"706","1982","8","Orissa","Kalahandi","290.22","204.97","706.26"
"706","1983","8","Orissa","Kalahandi","302.63","253.25","836.83"
"706","1984","8","Orissa","Kalahandi","320.33","247.3","772.02"
"706","1985","8","Orissa","Kalahandi","308.77","307.97","997.41"
"706","1986","8","Orissa","Kalahandi","317.84","194.05","610.53"
"706","1987","8","Orissa","Kalahandi","295.42","171.44","580.33"
"706","1988","8","Orissa","Kalahandi","284.0","199.03","700.81"
"706","1989","8","Orissa","Kalahandi","319.79","297.86","931.42"
"706","1990","8","Orissa","Kalahandi","317.93","300.42","944.93"
"706","1991","8","Orissa","Kalahandi","323.3","340.38","1052.83"
"706","1992","8","Orissa","Kalahandi","322.77","257.59","798.06"
"706","1993","8","Orissa","Kalahandi","317.8","333.71","1050.06"
"706","1994","8","Orissa","Kalahandi","331.92","362.89","1093.31"
"706","1995","8","Orissa","Kalahandi","327.74","357.91","1092.05"
"706","1996","8","Orissa","Kalahandi","332.08","240.53","724.31"
"706","1997","8","Orissa","Kalahandi","335.7","417.13","1242.57"
"706","1998","8","Orissa","Kalahandi","331.57","250.75","756.25"
"706","1999","8","Orissa","Kalahandi","325.85","380.1","1166.49"
"706","2000","8","Orissa","Kalahandi","371.39","373.83","1006.57"
"706","2001","8","Orissa","Kalahandi","372.4","499.78","1342.05"
"706","2002","8","Orissa","Kalahandi","349.94","133.4","381.21"
"706","2003","8","Orissa","Kalahandi","380.48","492.13","1293.45"
"706","2004","8","Orissa","Kalahandi","372.84","381.6","1023.5"
"706","2005","8","Orissa","Kalahandi","395.23","416.15","1052.93"
"706","2006","8","Orissa","Kalahandi","371.38","414.19","1115.27"
"706","2007","8","Orissa","Kalahandi","382.34","563.16","1472.93"
"706","2008","8","Orissa","Kalahandi","373.8","500.73","1339.57"
"706","2009","8","Orissa","Kalahandi","380.23","551.81","1451.25"
"706","2010","8","Orissa","Kalahandi","380.47","839.62","2206.8"
"706","2011","8","Orissa","Kalahandi","313.1","285.25","911.05"
"706","2012","8","Orissa","Kalahandi","355.5","861.05","2422.08"
"706","2013","8","Orissa","Kalahandi","353.28","830.89","2351.93"
"706","2014","8","Orissa","Kalahandi","328.61","746.19","2270.75"
"706","2015","8","Orissa","Kalahandi","291.63","300.97","1032.03"
"706","2016","8","Orissa","Kalahandi","318.39","667.81","2097.46"
"706","2017","8","Orissa","Kalahandi","288.76","489.55","1695.35"
"707","1966","8","Orissa","Keonjhar","185.07","182.11","984.01"
"707","1967","8","Orissa","Keonjhar","206.27","161.22","781.6"
"707","1968","8","Orissa","Keonjhar","198.61","173.55","873.82"
"707","1969","8","Orissa","Keonjhar","205.15","173.44","845.43"
"707","1970","8","Orissa","Keonjhar","202.0","172.0","851.49"
"707","1971","8","Orissa","Keonjhar","193.0","132.0","683.94"
"707","1972","8","Orissa","Keonjhar","185.83","152.04","818.17"
"707","1973","8","Orissa","Keonjhar","235.55","230.67","979.28"
"707","1974","8","Orissa","Keonjhar","215.83","171.03","792.43"
"707","1975","8","Orissa","Keonjhar","226.26","209.34","925.22"
"707","1976","8","Orissa","Keonjhar","205.4","141.33","688.07"
"707","1977","8","Orissa","Keonjhar","218.69","203.61","931.04"
"707","1978","8","Orissa","Keonjhar","222.32","189.35","851.7"
"707","1979","8","Orissa","Keonjhar","205.33","118.16","575.46"
"707","1980","8","Orissa","Keonjhar","195.45","163.63","837.2"
"707","1981","8","Orissa","Keonjhar","205.4","170.49","830.04"
"707","1982","8","Orissa","Keonjhar","209.31","111.5","532.7"
"707","1983","8","Orissa","Keonjhar","223.16","237.97","1066.36"
"707","1984","8","Orissa","Keonjhar","205.54","158.62","771.72"
"707","1985","8","Orissa","Keonjhar","218.84","200.33","915.42"
"707","1986","8","Orissa","Keonjhar","216.78","190.25","877.62"
"707","1987","8","Orissa","Keonjhar","206.6","112.06","542.4"
"707","1988","8","Orissa","Keonjhar","218.72","217.63","995.02"
"707","1989","8","Orissa","Keonjhar","202.11","224.16","1109.1"
"707","1990","8","Orissa","Keonjhar","216.32","217.08","1003.51"
"707","1991","8","Orissa","Keonjhar","208.28","239.79","1151.29"
"707","1992","8","Orissa","Keonjhar","215.8","190.08","880.82"
"707","1993","8","Orissa","Keonjhar","219.18","257.85","1176.43"
"707","1994","8","Orissa","Keonjhar","206.39","232.12","1124.67"
"707","1995","8","Orissa","Keonjhar","218.98","245.58","1121.47"
"707","1996","8","Orissa","Keonjhar","207.42","144.49","696.61"
"707","1997","8","Orissa","Keonjhar","217.59","283.72","1303.92"
"707","1998","8","Orissa","Keonjhar","216.8","158.87","732.8"
"707","1999","8","Orissa","Keonjhar","208.44","168.43","808.05"
"707","2000","8","Orissa","Keonjhar","201.5","210.37","1044.02"
"707","2001","8","Orissa","Keonjhar","212.33","282.38","1329.91"
"707","2002","8","Orissa","Keonjhar","212.4","108.42","510.45"
"707","2003","8","Orissa","Keonjhar","221.34","341.63","1543.46"
"707","2004","8","Orissa","Keonjhar","205.64","277.19","1347.94"
"707","2005","8","Orissa","Keonjhar","201.07","286.82","1426.47"
"707","2006","8","Orissa","Keonjhar","191.92","264.93","1380.42"
"707","2007","8","Orissa","Keonjhar","206.74","341.02","1649.51"
"707","2008","8","Orissa","Keonjhar","207.16","278.0","1341.96"
"707","2009","8","Orissa","Keonjhar","195.51","282.17","1443.25"
"707","2010","8","Orissa","Keonjhar","181.57","194.97","1073.8"
"707","2011","8","Orissa","Keonjhar","171.46","293.73","1713.11"
"707","2012","8","Orissa","Keonjhar","170.65","283.99","1664.17"
"707","2013","8","Orissa","Keonjhar","175.37","272.65","1554.71"
"707","2014","8","Orissa","Keonjhar","175.8","412.75","2347.84"
"707","2015","8","Orissa","Keonjhar","182.9","206.98","1131.66"
"707","2016","8","Orissa","Keonjhar","192.84","422.25","2189.64"
"707","2017","8","Orissa","Keonjhar","188.36","395.04","2097.26"
"708","1966","8","Orissa","Koraput","363.98","255.95","703.2"
"708","1967","8","Orissa","Koraput","371.68","278.82","750.16"
"708","1968","8","Orissa","Koraput","356.42","315.01","883.82"
"708","1969","8","Orissa","Koraput","368.16","314.81","855.09"
"708","1970","8","Orissa","Koraput","361.0","326.0","903.05"
"708","1971","8","Orissa","Koraput","351.0","286.0","814.81"
"708","1972","8","Orissa","Koraput","422.74","307.47","727.33"
"708","1973","8","Orissa","Koraput","416.32","409.64","983.95"
"708","1974","8","Orissa","Koraput","418.74","224.75","536.73"
"708","1975","8","Orissa","Koraput","416.51","439.18","1054.43"
"708","1976","8","Orissa","Koraput","424.68","319.68","752.76"
"708","1977","8","Orissa","Koraput","407.71","408.53","1002.01"
"708","1978","8","Orissa","Koraput","377.83","389.97","1032.13"
"708","1979","8","Orissa","Koraput","339.9","237.91","699.94"
"708","1980","8","Orissa","Koraput","368.36","337.2","915.41"
"708","1981","8","Orissa","Koraput","367.61","344.63","937.49"
"708","1982","8","Orissa","Koraput","363.42","346.81","954.3"
"708","1983","8","Orissa","Koraput","388.64","435.03","1119.36"
"708","1984","8","Orissa","Koraput","396.04","394.04","994.95"
"708","1985","8","Orissa","Koraput","389.56","535.98","1375.86"
"708","1986","8","Orissa","Koraput","378.4","427.81","1130.58"
"708","1987","8","Orissa","Koraput","346.0","311.03","898.93"
"708","1988","8","Orissa","Koraput","388.0","414.97","1069.51"
"708","1989","8","Orissa","Koraput","377.77","454.79","1203.88"
"708","1990","8","Orissa","Koraput","411.07","516.51","1256.5"
"708","1991","8","Orissa","Koraput","442.34","617.35","1395.65"
"708","1992","8","Orissa","Koraput","407.56","391.46","960.5"
"708","1993","8","Orissa","Koraput","438.41","567.77","1295.07"
"708","1994","8","Orissa","Koraput","429.42","580.14","1350.99"
"708","1995","8","Orissa","Koraput","418.19","562.07","1344.05"
"708","1996","8","Orissa","Koraput","433.23","600.3","1385.64"
"708","1997","8","Orissa","Koraput","405.2","437.59","1079.94"
"708","1998","8","Orissa","Koraput","429.06","633.1","1475.55"
"708","1999","8","Orissa","Koraput","450.5","645.49","1432.83"
"708","2000","8","Orissa","Koraput","467.32","537.41","1149.98"
"708","2001","8","Orissa","Koraput","470.69","627.47","1333.09"
"708","2002","8","Orissa","Koraput","429.82","319.16","742.54"
"708","2003","8","Orissa","Koraput","434.5","686.93","1580.97"
"708","2004","8","Orissa","Koraput","459.67","668.72","1454.78"
"708","2005","8","Orissa","Koraput","452.27","636.35","1407.01"
"708","2006","8","Orissa","Koraput","448.8","677.73","1510.09"
"708","2007","8","Orissa","Koraput","443.85","754.64","1700.21"
"708","2008","8","Orissa","Koraput","446.7","619.52","1386.88"
"708","2009","8","Orissa","Koraput","442.98","617.83","1394.71"
"708","2010","8","Orissa","Koraput","439.01","873.99","1990.82"
"708","2011","8","Orissa","Koraput","411.18","400.35","973.66"
"708","2012","8","Orissa","Koraput","417.65","871.13","2085.79"
"708","2013","8","Orissa","Koraput","446.81","1119.39","2505.29"
"708","2014","8","Orissa","Koraput","449.92","978.68","2175.23"
"708","2015","8","Orissa","Koraput","410.45","609.13","1484.05"
"708","2016","8","Orissa","Koraput","429.65","1038.55","2417.2"
"708","2017","8","Orissa","Koraput","401.48","898.1","2236.97"
"709","1966","8","Orissa","Mayurbhanja","319.41","269.3","843.12"
"709","1967","8","Orissa","Mayurbhanja","326.92","288.32","881.93"
"709","1968","8","Orissa","Mayurbhanja","308.38","276.73","897.37"
"709","1969","8","Orissa","Mayurbhanja","318.54","276.56","868.21"
"709","1970","8","Orissa","Mayurbhanja","307.0","243.0","791.53"
"709","1971","8","Orissa","Mayurbhanja","365.0","226.0","619.18"
"709","1972","8","Orissa","Mayurbhanja","338.97","284.25","838.57"
"709","1973","8","Orissa","Mayurbhanja","340.6","283.95","833.68"
"709","1974","8","Orissa","Mayurbhanja","341.17","273.32","801.13"
"709","1975","8","Orissa","Mayurbhanja","363.83","308.22","847.15"
"709","1976","8","Orissa","Mayurbhanja","310.48","223.54","719.98"
"709","1977","8","Orissa","Mayurbhanja","353.06","366.62","1038.41"
"709","1978","8","Orissa","Mayurbhanja","355.01","341.06","960.71"
"709","1979","8","Orissa","Mayurbhanja","361.82","205.85","568.93"
"709","1980","8","Orissa","Mayurbhanja","327.15","334.58","1022.71"
"709","1981","8","Orissa","Mayurbhanja","317.34","294.96","929.48"
"709","1982","8","Orissa","Mayurbhanja","328.18","213.59","650.83"
"709","1983","8","Orissa","Mayurbhanja","329.88","363.66","1102.4"
"709","1984","8","Orissa","Mayurbhanja","334.03","338.42","1013.14"
"709","1985","8","Orissa","Mayurbhanja","329.66","349.31","1059.61"
"709","1986","8","Orissa","Mayurbhanja","330.1","336.3","1018.78"
"709","1987","8","Orissa","Mayurbhanja","325.6","330.81","1016.0"
"709","1988","8","Orissa","Mayurbhanja","326.85","379.49","1161.05"
"709","1989","8","Orissa","Mayurbhanja","335.41","365.62","1090.07"
"709","1990","8","Orissa","Mayurbhanja","325.04","339.15","1043.41"
"709","1991","8","Orissa","Mayurbhanja","335.8","412.31","1227.84"
"709","1992","8","Orissa","Mayurbhanja","332.49","385.12","1158.29"
"709","1993","8","Orissa","Mayurbhanja","330.17","438.1","1326.89"
"709","1994","8","Orissa","Mayurbhanja","340.86","449.87","1319.81"
"709","1995","8","Orissa","Mayurbhanja","345.52","414.39","1199.32"
"709","1996","8","Orissa","Mayurbhanja","346.37","284.38","821.03"
"709","1997","8","Orissa","Mayurbhanja","341.09","469.06","1375.18"
"709","1998","8","Orissa","Mayurbhanja","339.21","291.77","860.15"
"709","1999","8","Orissa","Mayurbhanja","333.61","385.79","1156.41"
"709","2000","8","Orissa","Mayurbhanja","336.52","389.75","1158.18"
"709","2001","8","Orissa","Mayurbhanja","350.63","538.21","1534.98"
"709","2002","8","Orissa","Mayurbhanja","313.22","255.28","815.02"
"709","2003","8","Orissa","Mayurbhanja","340.87","496.76","1457.33"
"709","2004","8","Orissa","Mayurbhanja","325.07","489.72","1506.51"
"709","2005","8","Orissa","Mayurbhanja","316.33","472.21","1492.78"
"709","2006","8","Orissa","Mayurbhanja","317.47","501.43","1579.46"
"709","2007","8","Orissa","Mayurbhanja","344.8","574.85","1667.2"
"709","2008","8","Orissa","Mayurbhanja","345.19","542.59","1571.86"
"709","2009","8","Orissa","Mayurbhanja","328.62","458.72","1395.9"
"709","2010","8","Orissa","Mayurbhanja","284.63","265.38","932.37"
"709","2011","8","Orissa","Mayurbhanja","299.21","563.67","1883.86"
"709","2012","8","Orissa","Mayurbhanja","287.33","495.92","1725.96"
"709","2013","8","Orissa","Mayurbhanja","305.17","424.21","1390.08"
"709","2014","8","Orissa","Mayurbhanja","315.96","687.42","2175.66"
"709","2015","8","Orissa","Mayurbhanja","318.03","312.85","983.71"
"709","2016","8","Orissa","Mayurbhanja","306.67","723.12","2357.97"
"709","2017","8","Orissa","Mayurbhanja","324.09","655.66","2023.08"
"710","1966","8","Orissa","Phulbani ( Kandhamal )","73.54","41.28","561.33"
"710","1967","8","Orissa","Phulbani ( Kandhamal )","66.0","37.95","575.0"
"710","1968","8","Orissa","Phulbani ( Kandhamal )","75.26","61.69","819.69"
"710","1969","8","Orissa","Phulbani ( Kandhamal )","77.74","61.66","793.16"
"710","1970","8","Orissa","Phulbani ( Kandhamal )","88.71","80.5","907.45"
"710","1971","8","Orissa","Phulbani ( Kandhamal )","92.19","71.06","770.8"
"710","1972","8","Orissa","Phulbani ( Kandhamal )","93.95","81.06","862.8"
"710","1973","8","Orissa","Phulbani ( Kandhamal )","88.78","83.61","941.77"
"710","1974","8","Orissa","Phulbani ( Kandhamal )","75.9","30.67","404.08"
"710","1975","8","Orissa","Phulbani ( Kandhamal )","84.93","88.93","1047.1"
"710","1976","8","Orissa","Phulbani ( Kandhamal )","99.5","57.31","575.98"
"710","1977","8","Orissa","Phulbani ( Kandhamal )","85.96","82.32","957.65"
"710","1978","8","Orissa","Phulbani ( Kandhamal )","88.74","96.67","1089.36"
"710","1979","8","Orissa","Phulbani ( Kandhamal )","83.67","48.73","582.41"
"710","1980","8","Orissa","Phulbani ( Kandhamal )","94.53","84.68","895.8"
"710","1981","8","Orissa","Phulbani ( Kandhamal )","88.66","84.25","950.26"
"710","1982","8","Orissa","Phulbani ( Kandhamal )","90.47","75.4","833.43"
"710","1983","8","Orissa","Phulbani ( Kandhamal )","108.3","139.83","1291.14"
"710","1984","8","Orissa","Phulbani ( Kandhamal )","108.79","98.82","908.36"
